frame,visible_voxels
1160,132622,
1161,132622,
1162,132432,
1163,133016,
1164,132778,
1165,132450,
1166,132320,
1167,132446,
1168,132446,
1169,131957,
1170,131535,
1171,131535,
1172,130508,
1173,130159,
1174,129365,
1175,128646,
1176,127711,
1177,127417,
1178,127331,
1179,126726,
1180,126109,
1181,124697,
1182,123878,
1183,124006,
1184,124006,
1185,124732,
1186,123691,
1187,123316,
1188,122558,
1189,122561,
1190,123369,
1191,122674,
1192,121298,
1193,119898,
1194,120881,
1195,121564,
1196,121084,
1197,119602,
1198,119368,
1199,120513,
1200,120403,
1201,119851,
1202,119607,
1203,119607,
1204,120429,
1205,120581,
1206,119314,
1207,118995,
1208,119309,
1209,120343,
1210,119886,
1211,119886,
1212,120318,
1213,120625,
1214,121718,
1215,121718,
1216,122799,
1217,123237,
1218,124171,
1219,124584,
1220,124584,
1221,126211,
1222,126491,
1223,126491,
1224,128118,
1225,128181,
1226,128181,
1227,128855,
1228,129649,
1229,130356,
1230,131714,
1231,131981,
1232,131923,
1233,131923,
1234,132178,
1235,132178,
1236,132201,
1237,132339,
1238,131855,
1239,131786,
1240,132200,
1241,132200,
1242,132540,
1243,132247,
1244,132658,
1245,132841,
1246,132494,
1247,132643,
1248,132696,
1249,132696,
1250,132800,
1251,132577,
1252,132846,
1253,132654,
1254,132617,
1255,132687,
1256,133044,
1257,133253,
1258,133253,
1259,132726,
1260,132541,
1261,132931,
1262,132931,
1263,133162,
1264,133066,
1265,133066,
1266,133118,
1267,133505,
1268,133445,
1269,133445,
1270,133665,
1271,133483,
1272,133392,
1273,133478,
1274,133605,
1275,133605,
1276,133906,
1277,133485,
1278,133586,
1279,133586,
1280,133745,
1281,133975,
1282,133980,
1283,134335,
1284,134273,
1285,134554,
1286,134356,
1287,134492,
1288,134716,
1289,134647,
1290,134715,
1291,134605,
1292,134802,
1293,135129,
1294,134971,
1295,135199,
1296,135096,
1297,135194,
1298,135386,
1299,135173,
1300,135173,
1301,135152,
1302,135402,
1303,135838,
1304,135658,
1305,135664,
1306,136062,
1307,135957,
1308,135957,
1309,136027,
1310,136184,
1311,136220,
1312,136141,
1313,136304,
1314,136682,
1315,136528,
1316,136471,
1317,136502,
1318,136675,
1319,136867,
1320,136840,
1321,136688,
1322,136688,
1323,137146,
1324,137031,
1325,137407,
1326,137465,
1327,137519,
1328,137582,
1329,137986,
1330,138264,
1331,138121,
1332,138507,
1333,139037,
1334,139522,
1335,139722,
1336,140411,
1337,140918,
1338,140609,
1339,140609,
1340,140811,
