frame,visible_voxels
1109,154103,
1110,154110,
1111,154006,
1112,153786,
1113,153786,
1114,153781,
1115,153688,
1116,153647,
1117,153617,
1118,153616,
1119,153563,
1120,153469,
1121,153326,
1122,153332,
1123,153276,
1124,153109,
1125,152903,
1126,152588,
1127,151365,
1128,150942,
1129,150566,
1130,150544,
1131,150395,
1132,150056,
1133,149989,
1134,149779,
1135,149669,
1136,149450,
1137,149375,
1138,149294,
1139,149186,
1140,149168,
1141,149067,
1142,148696,
1143,148632,
1144,148508,
1145,148225,
1146,148250,
1147,148168,
1148,148046,
1149,148073,
1150,147960,
1151,147781,
1152,147580,
1153,147623,
1154,147464,
1155,147367,
1156,147306,
1157,147134,
1158,147204,
1159,147079,
1160,147048,
1161,147083,
1162,146978,
1163,146901,
1164,146866,
1165,146801,
1166,146541,
1167,146584,
1168,146595,
1169,146470,
1170,146414,
1171,146397,
1172,146510,
1173,146418,
1174,146228,
1175,146086,
1176,146225,
1177,146233,
1178,146211,
1179,146203,
1180,146095,
1181,146006,
1182,145716,
1183,145831,
1184,145491,
1185,145439,
1186,145314,
1187,145496,
1188,145210,
1189,145009,
1190,144874,
1191,144517,
1192,144333,
1193,144137,
1194,144318,
1195,144040,
1196,144081,
1197,143875,
1198,143751,
1199,143909,
1200,143793,
1201,144192,
1202,143749,
1203,143710,
1204,143943,
1205,144334,
1206,144252,
1207,144084,
1208,144045,
1209,144158,
1210,144473,
1211,144714,
1212,144618,
1213,144775,
1214,144761,
1215,145142,
1216,144976,
1217,145319,
1218,145494,
1219,145345,
1220,145380,
1221,145371,
1222,145011,
1223,145350,
1224,145647,
1225,145680,
1226,145696,
1227,145840,
1228,145942,
1229,146015,
1230,145795,
1231,145830,
1232,145894,
1233,145894,
1234,145846,
1235,146074,
1236,146045,
1237,146171,
1238,146132,
1239,146231,
1240,146219,
1241,146146,
1242,146223,
1243,146241,
1244,146367,
1245,146504,
1246,146504,
1247,146577,
1248,146382,
1249,146587,
1250,146710,
1251,146721,
1252,146721,
1253,146733,
1254,146763,
1255,146763,
1256,146689,
1257,146895,
1258,147003,
1259,146935,
1260,147022,
1261,147248,
1262,147248,
1263,147590,
1264,147590,
1265,148198,
1266,148845,
1267,148839,
1268,148948,
1269,148947,
1270,148853,
1271,148917,
1272,149046,
1273,149134,
1274,149062,
1275,149098,
1276,149239,
1277,149303,
1278,149319,
1279,149319,
1280,149383,
1281,149360,
1282,149342,
1283,149342,
1284,149566,
1285,149566,
1286,149539,
1287,149689,
1288,149689,
1289,149728,
1290,149770,
1291,149770,
1292,150010,
1293,150069,
1294,149976,
1295,150007,
1296,150187,
1297,150153,
1298,150195,
1299,150301,
1300,150366,
1301,150373,
1302,150441,
1303,150527,
1304,150527,
1305,150543,
1306,150608,
1307,150716,
1308,150766,
1309,150886,
1310,150782,
1311,150846,
1312,150967,
1313,151103,
1314,151103,
1315,151336,
1316,151336,
1317,151281,
1318,151288,
1319,151332,
1320,151324,
1321,151424,
1322,151453,
1323,151444,
1324,151444,
1325,151567,
1326,151567,
1327,151557,
1328,151723,
1329,151726,
1330,151726,
1331,151869,
1332,151869,
1333,151993,
1334,151993,
1335,152163,
1336,152095,
1337,152176,
1338,152114,
1339,152257,
1340,152343,
1341,152472,
1342,152472,
1343,152512,
1344,152512,
1345,152532,
1346,152664,
1347,152657,
1348,152639,
1349,152703,
1350,152827,
1351,152856,
1352,152784,
1353,152784,
1354,153027,
1355,153025,
1356,153016,
1357,153352,
1358,153179,
1359,153179,
1360,153408,
1361,153355,
1362,153421,
1363,153610,
1364,153609,
1365,153614,
1366,153618,
1367,153648,
1368,153738,
1369,153772,
1370,153733,
1371,153926,
1372,153926,
1373,153906,
1374,153993,
1375,154093,
1376,154150,
1377,154186,
1378,154094,
1379,154317,
1380,154323,
1381,154323,
1382,154421,
1383,154421,
1384,154745,
1385,154745,
1386,154752,
1387,154782,
1388,154782,
1389,154756,
1390,154818,
1391,154895,
1392,154985,
1393,155051,
1394,155051,
1395,155117,
1396,155103,
1397,155103,
1398,155223,
1399,155319,
1400,155319,
1401,155353,
1402,155411,
1403,155528,
1404,155528,
1405,155638,
1406,155638,
1407,155712,
1408,155818,
1409,155899,
1410,155976,
1411,156012,
1412,156111,
1413,156157,
1414,156258,
1415,156258,
1416,156439,
1417,156310,
1418,156553,
1419,156525,
1420,156489,
1421,156615,
1422,156636,
1423,156797,
1424,156797,
1425,156912,
1426,156912,
1427,157007,
1428,157120,
1429,157164,
1430,157120,
1431,157296,
1432,157341,
1433,157477,
1434,157316,
1435,157316,
