frame,time
930,1.64e-05,
931,1.93e-05,
932,1.63e-05,
933,2.35e-05,
934,2.58e-05,
935,1.98e-05,
936,2.76e-05,
937,1.43e-05,
938,2.3e-05,
939,1.89e-05,
940,3.91e-05,
941,1.89e-05,
942,2.33e-05,
943,2.45e-05,
944,1.86e-05,
945,1.24e-05,
946,1.91e-05,
947,1.95e-05,
948,1.69e-05,
949,1.5e-05,
950,2.38e-05,
951,1.76e-05,
952,1.94e-05,
953,1.89e-05,
954,2.4e-05,
955,4.28e-05,
956,1.86e-05,
957,1.87e-05,
958,2.33e-05,
959,2.99e-05,
960,2.32e-05,
961,2.03e-05,
962,1.33e-05,
963,1.38e-05,
964,1.9e-05,
965,1.89e-05,
966,2.34e-05,
967,1.92e-05,
968,2.02e-05,
969,1.88e-05,
970,1.41e-05,
971,2.42e-05,
972,1.29e-05,
973,6.9e-05,
974,1.59e-05,
975,1.18e-05,
976,3.92e-05,
977,1.87e-05,
978,1.22e-05,
979,1.98e-05,
980,1.88e-05,
981,1.92e-05,
982,1.51e-05,
983,1.84e-05,
984,1.2e-05,
985,1.78e-05,
986,1.88e-05,
987,1.2e-05,
988,1.77e-05,
989,2.13e-05,
990,1.92e-05,
991,1.89e-05,
992,1.84e-05,
993,1.24e-05,
994,1.91e-05,
995,2.14e-05,
996,2.23e-05,
997,1.22e-05,
998,1.91e-05,
999,2.34e-05,
1000,4.64e-05,
1001,2.5e-05,
1002,2.35e-05,
1003,1.11e-05,
1004,1.93e-05,
1005,2.04e-05,
1006,1.4e-05,
1007,1.92e-05,
1008,2.28e-05,
1009,5.45e-05,
1010,1.91e-05,
1011,1.87e-05,
1012,1.2e-05,
1013,2.39e-05,
1014,1.5e-05,
1015,3.38e-05,
1016,1.24e-05,
1017,1.94e-05,
1018,1.4e-05,
1019,2.3e-05,
1020,1.93e-05,
1021,1.54e-05,
1022,1.86e-05,
1023,1.52e-05,
1024,1.42e-05,
1025,1.22e-05,
1026,1.9e-05,
1027,3.89e-05,
1028,2.03e-05,
1029,1.45e-05,
1030,1.9e-05,
1031,1.87e-05,
1032,2.29e-05,
1033,2.58e-05,
1034,1.22e-05,
1035,1.91e-05,
1036,1.91e-05,
1037,1.88e-05,
1038,1.86e-05,
1039,1.95e-05,
1040,1.27e-05,
1041,2.01e-05,
1042,1.31e-05,
1043,1.86e-05,
1044,1.78e-05,
1045,2.19e-05,
1046,1.9e-05,
1047,1.38e-05,
1048,1.28e-05,
1049,1.3e-05,
1050,3.15e-05,
1051,6.19e-05,
1052,1.94e-05,
1053,1.72e-05,
1054,1.81e-05,
1055,1.75e-05,
1056,2.3e-05,
1057,3.93e-05,
1058,2.54e-05,
1059,1.99e-05,
1060,1.57e-05,
1061,2.37e-05,
1062,1.24e-05,
1063,5.42e-05,
1064,1.16e-05,
1065,1.86e-05,
1066,4.19e-05,
1067,1.92e-05,
1068,1.2e-05,
1069,1.53e-05,
1070,1.24e-05,
1071,1.85e-05,
1072,5.81e-05,
1073,1.95e-05,
1074,1.52e-05,
1075,1.94e-05,
1076,2.72e-05,
1077,1.89e-05,
1078,2.42e-05,
1079,1.91e-05,
1080,1.27e-05,
1081,1.93e-05,
1082,1.95e-05,
1083,1.9e-05,
1084,1.92e-05,
1085,1.89e-05,
1086,1.85e-05,
1087,2.15e-05,
1088,1.27e-05,
1089,1.21e-05,
1090,1.78e-05,
1091,2.39e-05,
1092,1.78e-05,
1093,2.05e-05,
1094,2.32e-05,
1095,1.86e-05,
1096,1.45e-05,
1097,1.86e-05,
1098,1.85e-05,
1099,1.92e-05,
1100,2.32e-05,
1101,1.85e-05,
1102,5.86e-05,
1103,2.28e-05,
1104,1.86e-05,
1105,1.02e-05,
1106,3.58e-05,
1107,1.66e-05,
1108,1.37e-05,
1109,1.46e-05,
1110,2.41e-05,
1111,2.03e-05,
1112,1.23e-05,
1113,1.89e-05,
1114,1.42e-05,
1115,1.18e-05,
1116,2.47e-05,
1117,1.86e-05,
1118,1.72e-05,
1119,1.95e-05,
1120,1.83e-05,
1121,1.9e-05,
1122,1.91e-05,
1123,1.96e-05,
1124,2.24e-05,
1125,1.23e-05,
1126,1.89e-05,
1127,2.34e-05,
1128,1.84e-05,
1129,4.12e-05,
1130,1.23e-05,
1131,1.84e-05,
1132,1.61e-05,
1133,1.81e-05,
1134,1.89e-05,
1135,1.99e-05,
1136,1.91e-05,
1137,2.06e-05,
1138,1.75e-05,
1139,1.92e-05,
1140,1.66e-05,
1141,1.88e-05,
1142,1.6e-05,
1143,1.2e-05,
1144,1.89e-05,
1145,1.25e-05,
1146,1.39e-05,
1147,2.34e-05,
1148,1.86e-05,
1149,1.91e-05,
1150,5.49e-05,
1151,2.25e-05,
1152,2.51e-05,
1153,2.43e-05,
1154,1.86e-05,
1155,1.79e-05,
1156,1.11e-05,
1157,1.88e-05,
1158,1.38e-05,
1159,5.52e-05,
1160,2.34e-05,
1161,1.35e-05,
1162,4.69e-05,
1163,1.58e-05,
1164,2.27e-05,
1165,4.97e-05,
1166,2.4e-05,
1167,1.24e-05,
1168,1.42e-05,
1169,1.35e-05,
1170,1.31e-05,
1171,1.92e-05,
1172,1.26e-05,
1173,1.29e-05,
1174,1.75e-05,
1175,1.2e-05,
1176,2.34e-05,
1177,1.91e-05,
1178,2.33e-05,
1179,1.92e-05,
1180,1.44e-05,
1181,1.26e-05,
1182,2.15e-05,
1183,1.87e-05,
1184,1.9e-05,
1185,1.52e-05,
1186,1.95e-05,
1187,1.2e-05,
1188,1.82e-05,
1189,3.24e-05,
1190,1.26e-05,
1191,1.65e-05,
1192,1.59e-05,
1193,2.43e-05,
1194,1.35e-05,
1195,1.89e-05,
1196,2.36e-05,
1197,1.69e-05,
1198,1.9e-05,
1199,1.91e-05,
1200,1.47e-05,
1201,1.88e-05,
1202,3.4e-05,
1203,1.38e-05,
1204,1.33e-05,
1205,1.34e-05,
1206,1.87e-05,
1207,1.72e-05,
1208,2.34e-05,
1209,2.3e-05,
1210,1.52e-05,
1211,2.05e-05,
1212,2.73e-05,
1213,2.48e-05,
1214,2.35e-05,
1215,2.12e-05,
1216,1.91e-05,
1217,1.17e-05,
1218,1.84e-05,
1219,3.51e-05,
1220,1.28e-05,
1221,1.87e-05,
1222,1.97e-05,
1223,1.88e-05,
1224,1.48e-05,
1225,1.3e-05,
1226,1.85e-05,
1227,2.31e-05,
1228,1.88e-05,
1229,1.9e-05,
1230,1.94e-05,
1231,1.39e-05,
1232,1.99e-05,
1233,1.24e-05,
1234,1.87e-05,
1235,1.9e-05,
1236,1.59e-05,
1237,4.61e-05,
1238,1.89e-05,
1239,1.63e-05,
1240,1.93e-05,
1241,1.9e-05,
1242,2.35e-05,
1243,1.56e-05,
1244,1.24e-05,
1245,2.31e-05,
1246,1.98e-05,
1247,1.2e-05,
1248,1.23e-05,
1249,5e-05,
1250,1.25e-05,
1251,2.06e-05,
1252,1.24e-05,
1253,1.23e-05,
1254,2.36e-05,
1255,1.41e-05,
1256,1.21e-05,
1257,1.24e-05,
1258,1.21e-05,
1259,1.22e-05,
1260,1.28e-05,
1261,1.74e-05,
1262,1.86e-05,
1263,1.29e-05,
1264,1.23e-05,
1265,1.22e-05,
1266,2.3e-05,
1267,6.19e-05,
1268,1.23e-05,
1269,1.19e-05,
1270,1.11e-05,
1271,2.34e-05,
1272,1.22e-05,
1273,1.91e-05,
1274,2.33e-05,
1275,2.43e-05,
1276,1.87e-05,
1277,1.74e-05,
1278,2.95e-05,
1279,1.61e-05,
1280,1.87e-05,
1281,3.84e-05,
1282,2.26e-05,
1283,1.47e-05,
1284,1.62e-05,
1285,1.96e-05,
1286,1.93e-05,
1287,2.33e-05,
1288,1.85e-05,
1289,1.86e-05,
1290,1.92e-05,
1291,1.93e-05,
1292,2.53e-05,
1293,1.86e-05,
1294,1.89e-05,
1295,2.4e-05,
1296,1.87e-05,
1297,1.24e-05,
1298,1.87e-05,
1299,1.89e-05,
1300,2.63e-05,
1301,2.32e-05,
1302,1.89e-05,
1303,1.89e-05,
1304,3.21e-05,
1305,1.45e-05,
1306,1.67e-05,
1307,2.29e-05,
1308,1.89e-05,
1309,1.43e-05,
1310,1.94e-05,
1311,1.2e-05,
1312,1.88e-05,
1313,1.93e-05,
1314,1.92e-05,
1315,1.54e-05,
1316,1.45e-05,
1317,1.24e-05,
1318,3e-05,
1319,1.22e-05,
1320,2.29e-05,
1321,1.8e-05,
1322,1.93e-05,
1323,1.47e-05,
1324,1.49e-05,
1325,1.49e-05,
1326,1.96e-05,
1327,1.87e-05,
1328,1.89e-05,
1329,1.25e-05,
1330,1.9e-05,
1331,1.22e-05,
1332,1.46e-05,
1333,1.33e-05,
1334,2.54e-05,
1335,2.5e-05,
1336,4.48e-05,
1337,1.85e-05,
1338,1.91e-05,
1339,1.48e-05,
1340,1.95e-05,
1341,1.25e-05,
1342,1.95e-05,
1343,2.3e-05,
1344,1.66e-05,
1345,1.9e-05,
1346,3.33e-05,
1347,1.25e-05,
1348,1.41e-05,
1349,1.58e-05,
1350,1.15e-05,
1351,1.2e-05,
1352,1.89e-05,
1353,1.75e-05,
1354,1.88e-05,
1355,1.76e-05,
1356,1.92e-05,
1357,1.9e-05,
1358,1.88e-05,
1359,1.1e-05,
1360,1.54e-05,
1361,1.93e-05,
1362,1.21e-05,
1363,1.87e-05,
1364,1.94e-05,
